Year of Birth,Gender,Ethnicity,Child's First Name,Count,Rank
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Mia,32,69
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Charlotte,31,70
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Sarah,30,71
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Isabella,29,72
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Hannah,28,73
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Abigail,27,74
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Olivia,26,75
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Chloe,25,76
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Sophia,24,77
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Emma,23,78
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Emily,22,79
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Mia,21,80
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Charlotte,20,81
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Sarah,19,82
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Isabella,18,83
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Hannah,17,84
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Abigail,16,85
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Olivia,15,86
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Chloe,14,87
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Sophia,13,88
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Emma,12,89
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Emily,11,90
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Mia,10,91
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Charlotte,9,92
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Sarah,8,93
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Isabella,7,94
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Hannah,6,95
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Abigail,5,96
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Olivia,4,97
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Chloe,3,98
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Sophia,2,99
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Emma,1,100
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Emily,200,1
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Mia,199,2
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Charlotte,198,3
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Sarah,197,4
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Isabella,196,5
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Hannah,195,6
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Abigail,194,7
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Olivia,193,8
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Chloe,192,9
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Sophia,191,10
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Emma,190,11
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Emily,189,12
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Mia,188,13
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Charlotte,187,14
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Sarah,186,15
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Isabella,185,16
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Hannah,184,17
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Abigail,183,18
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Olivia,182,19
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Chloe,181,20
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Sophia,180,21
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Emma,179,22
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Emily,178,23
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Mia,177,24
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Charlotte,176,25
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Sarah,175,26
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Isabella,174,27
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Hannah,173,28
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Abigail,172,29
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Olivia,171,30
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Chloe,170,31
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Sophia,169,32
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Emma,168,33
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Emily,167,34
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Mia,166,35
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Charlotte,165,36
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Sarah,164,37
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Isabella,163,38
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Hannah,162,39
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Abigail,161,40
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Olivia,160,41
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Chloe,159,42
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Sophia,158,43
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Emma,157,44
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Emily,156,45
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Mia,155,46
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Charlotte,154,47
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Sarah,153,48
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Isabella,152,49
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Hannah,151,50
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Abigail,150,51
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Olivia,149,52
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Chloe,148,53
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Sophia,147,54
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Emma,146,55
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Emily,145,56
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Mia,144,57
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Charlotte,143,58
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Sarah,142,59
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Isabella,141,60
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Hannah,140,61
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Abigail,139,62
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Olivia,138,63
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Chloe,137,64
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Sophia,136,65
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Emma,135,66
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Emily,134,67
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Mia,133,68
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Charlotte,132,69
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Sarah,131,70
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Isabella,130,71
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Hannah,129,72
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Abigail,128,73
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Olivia,127,74
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Chloe,126,75
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Sophia,125,76
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Emma,124,77
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Emily,123,78
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Mia,122,79
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Charlotte,121,80
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Sarah,120,81
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Isabella,119,82
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Hannah,118,83
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Abigail,117,84
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Olivia,116,85
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Chloe,115,86
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Sophia,114,87
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Emma,113,88
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Emily,112,89
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Mia,111,90
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Charlotte,110,91
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Sarah,109,92
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Isabella,108,93
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Hannah,107,94
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Abigail,106,95
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Olivia,105,96
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Chloe,104,97
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Sophia,103,98
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Emma,102,99
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Emily,101,100
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Mia,100,1
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Charlotte,99,2
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Sarah,98,3
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Isabella,97,4
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Hannah,96,5
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Abigail,95,6
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Olivia,94,7
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Chloe,93,8
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Sophia,92,9
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Emma,91,10
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Emily,90,11
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Mia,89,12
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Charlotte,88,13
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Sarah,87,14
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Isabella,86,15
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Hannah,85,16
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Abigail,84,17
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Olivia,83,18
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Chloe,82,19
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Sophia,81,20
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Emma,80,21
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Emily,79,22
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Mia,78,23
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Charlotte,77,24
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Sarah,76,25
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Isabella,75,26
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Hannah,74,27
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Abigail,73,28
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Olivia,72,29
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Chloe,71,30
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Sophia,70,31
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Emma,69,32
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Emily,68,33
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Mia,67,34
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Charlotte,66,35
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Sarah,65,36
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Isabella,64,37
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Hannah,63,38
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Abigail,62,39
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Olivia,61,40
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Chloe,60,41
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Sophia,59,42
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Emma,58,43
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Emily,57,44
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Mia,56,45
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Charlotte,55,46
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Sarah,54,47
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Isabella,53,48
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Hannah,52,49
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Abigail,51,50
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Olivia,50,51
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Chloe,49,52
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Sophia,48,53
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Emma,47,54
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Emily,46,55
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Mia,45,56
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Charlotte,44,57
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Sarah,43,58
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Isabella,42,59
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Hannah,41,60
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Abigail,40,61
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Olivia,39,62
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Chloe,38,63
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Sophia,37,64
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Emma,36,65
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Emily,35,66
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Mia,34,67
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Charlotte,33,68
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Sarah,32,69
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Isabella,31,70
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Hannah,30,71
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Abigail,29,72
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Olivia,28,73
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Chloe,27,74
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Sophia,26,75
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Emma,25,76
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Emily,24,77
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Mia,23,78
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Charlotte,22,79
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Sarah,21,80
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Isabella,20,81
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Hannah,19,82
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Abigail,18,83
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Olivia,17,84
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Chloe,16,85
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Sophia,15,86
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Emma,14,87
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Emily,13,88
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Mia,12,89
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Charlotte,11,90
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Sarah,10,91
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Isabella,9,92
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Hannah,8,93
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Abigail,7,94
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Olivia,6,95
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Chloe,5,96
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Sophia,4,97
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Emma,3,98
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Emily,2,99
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Mia,1,100
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Charlotte,200,1
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Sarah,199,2
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Isabella,198,3
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Hannah,197,4
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Abigail,196,5
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Olivia,195,6
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Chloe,194,7
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Sophia,193,8
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Emma,192,9
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Emily,191,10
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Mia,190,11
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Charlotte,189,12
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Sarah,188,13
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Isabella,187,14
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Hannah,186,15
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Abigail,185,16
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Olivia,184,17
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Chloe,183,18
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Sophia,182,19
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Emma,181,20
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Emily,180,21
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Mia,179,22
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Charlotte,178,23
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Sarah,177,24
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Isabella,176,25
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Hannah,175,26
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Abigail,174,27
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Olivia,173,28
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Chloe,172,29
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Sophia,171,30
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Emma,170,31
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Emily,169,32
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Mia,168,33
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Charlotte,167,34
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Sarah,166,35
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Isabella,165,36
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Hannah,164,37
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Abigail,163,38
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Olivia,162,39
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Chloe,161,40
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Sophia,160,41
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Emma,159,42
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Emily,158,43
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Mia,157,44
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Charlotte,156,45
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Sarah,155,46
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Isabella,154,47
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Hannah,153,48
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Abigail,152,49
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Olivia,151,50
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Chloe,150,51
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Sophia,149,52
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Emma,148,53
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Emily,147,54
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Mia,146,55
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Charlotte,145,56
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Sarah,144,57
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Isabella,143,58
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Hannah,142,59
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Abigail,141,60
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Olivia,140,61
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Chloe,139,62
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Sophia,138,63
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Emma,137,64
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Emily,136,65
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Mia,135,66
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Charlotte,134,67
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Sarah,133,68
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Isabella,132,69
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Hannah,131,70
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Abigail,130,71
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Olivia,129,72
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Chloe,128,73
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Sophia,127,74
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Emma,126,75
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Emily,125,76
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Mia,124,77
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Charlotte,123,78
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Sarah,122,79
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Isabella,121,80
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Hannah,120,81
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Abigail,119,82
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Olivia,118,83
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Chloe,117,84
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Sophia,116,85
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Emma,115,86
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Emily,114,87
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Mia,113,88
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Charlotte,112,89
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Sarah,111,90
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Isabella,110,91
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Hannah,109,92
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Abigail,108,93
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Olivia,107,94
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Chloe,106,95
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Sophia,105,96
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Emma,104,97
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Emily,103,98
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Mia,102,99
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Charlotte,101,100
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Sarah,100,1
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Isabella,99,2
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Hannah,98,3
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Abigail,97,4
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Olivia,96,5
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Chloe,95,6
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Sophia,94,7
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Emma,93,8
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Emily,92,9
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Mia,91,10
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Charlotte,90,11
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Sarah,89,12
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Isabella,88,13
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Hannah,87,14
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Abigail,86,15
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Olivia,85,16
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Chloe,84,17
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Sophia,83,18
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Emma,82,19
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Emily,81,20
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Mia,80,21
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Charlotte,79,22
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Sarah,78,23
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Isabella,77,24
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Hannah,76,25
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Abigail,75,26
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Olivia,74,27
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Chloe,73,28
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Sophia,72,29
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Emma,71,30
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Emily,70,31
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Mia,69,32
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Charlotte,68,33
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Sarah,67,34
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Isabella,66,35
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Hannah,65,36
2011,FEMALE,ASIAN AND PACIFIC ISLANDER,Abigail,64,37
